recipe_id,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
464,350.0,5.0,20.0,30.0,2.0,2.0,300.0
465,480.0,20.0,20.0,50.0,2.0,17.0,300.0
466,350.0,5.0,20.0,30.0,2.0,2.0,300.0
467,430.0,5.0,20.0,50.0,2.0,2.0,300.0
468,480.0,20.0,20.0,50.0,2.0,17.0,300.0
469,480.0,20.0,20.0,50.0,2.0,2.0,300.0
470,430.0,5.0,20.0,50.0,2.0,17.0,300.0
471,480.0,20.0,20.0,50.0,6.0,17.0,300.0
472,480.0,20.0,20.0,50.0,6.0,2.0,300.0
473,400.0,20.0,20.0,30.0,2.0,2.0,300.0
474,430.0,5.0,20.0,50.0,2.0,2.0,300.0
475,400.0,20.0,20.0,30.0,2.0,2.0,300.0
476,480.0,20.0,20.0,50.0,6.0,2.0,300.0
477,350.0,5.0,20.0,30.0,2.0,2.0,300.0
478,480.0,20.0,20.0,50.0,6.0,2.0,300.0
479,480.0,20.0,20.0,50.0,2.0,2.0,300.0
480,350.0,5.0,20.0,30.0,2.0,2.0,300.0
481,480.0,20.0,20.0,50.0,2.0,2.0,300.0
482,480.0,20.0,20.0,50.0,2.0,2.0,300.0
483,350.0,5.0,20.0,30.0,6.0,2.0,300.0
484,430.0,5.0,20.0,50.0,2.0,2.0,300.0
485,430.0,5.0,20.0,50.0,2.0,17.0,300.0
486,430.0,5.0,20.0,50.0,2.0,17.0,300.0
487,430.0,5.0,20.0,50.0,2.0,2.0,300.0
488,480.0,20.0,20.0,50.0,2.0,17.0,300.0
489,350.0,5.0,20.0,30.0,6.0,2.0,300.0
490,350.0,5.0,20.0,30.0,2.0,2.0,300.0
491,350.0,5.0,20.0,30.0,2.0,2.0,300.0
492,480.0,20.0,20.0,50.0,2.0,2.0,300.0
493,300.0,20.0,8.0,30.0,2.0,2.0,300.0
494,480.0,20.0,20.0,50.0,6.0,17.0,300.0
495,430.0,5.0,20.0,50.0,2.0,17.0,300.0
496,480.0,20.0,20.0,50.0,2.0,17.0,300.0
497,350.0,5.0,20.0,30.0,2.0,2.0,300.0
498,350.0,5.0,20.0,30.0,6.0,2.0,300.0
499,430.0,5.0,20.0,50.0,2.0,2.0,300.0
500,430.0,5.0,20.0,50.0,6.0,2.0,300.0
501,350.0,5.0,20.0,30.0,2.0,2.0,300.0
502,430.0,5.0,20.0,50.0,2.0,17.0,300.0
503,350.0,5.0,20.0,30.0,2.0,2.0,300.0
504,400.0,20.0,20.0,30.0,2.0,2.0,300.0
505,430.0,5.0,20.0,50.0,2.0,2.0,300.0
506,350.0,5.0,20.0,30.0,6.0,2.0,300.0
507,350.0,5.0,20.0,30.0,2.0,2.0,300.0
508,430.0,5.0,20.0,50.0,2.0,17.0,300.0
509,430.0,5.0,20.0,50.0,2.0,2.0,300.0
510,400.0,20.0,20.0,30.0,2.0,2.0,300.0
511,400.0,20.0,20.0,30.0,2.0,2.0,300.0
512,350.0,5.0,20.0,30.0,2.0,2.0,300.0
513,400.0,20.0,20.0,30.0,2.0,2.0,300.0
514,480.0,20.0,20.0,50.0,2.0,2.0,300.0
515,480.0,20.0,20.0,50.0,2.0,17.0,300.0
516,400.0,20.0,20.0,30.0,2.0,2.0,300.0
517,480.0,20.0,20.0,50.0,6.0,2.0,300.0
518,430.0,5.0,20.0,50.0,6.0,2.0,300.0
519,430.0,5.0,20.0,50.0,2.0,2.0,300.0
520,480.0,20.0,20.0,50.0,2.0,2.0,300.0
521,400.0,20.0,20.0,30.0,6.0,2.0,300.0
522,400.0,20.0,20.0,30.0,2.0,2.0,300.0
523,350.0,5.0,20.0,30.0,2.0,2.0,300.0
524,480.0,20.0,20.0,50.0,2.0,17.0,300.0
525,350.0,5.0,20.0,30.0,2.0,2.0,300.0
526,300.0,20.0,8.0,30.0,2.0,2.0,300.0
527,480.0,20.0,20.0,50.0,6.0,2.0,300.0
528,430.0,5.0,20.0,50.0,2.0,2.0,300.0
529,350.0,5.0,20.0,30.0,2.0,2.0,300.0
530,430.0,5.0,20.0,50.0,6.0,2.0,300.0
531,480.0,20.0,20.0,50.0,2.0,2.0,300.0
532,480.0,20.0,20.0,50.0,2.0,2.0,300.0
533,430.0,5.0,20.0,50.0,2.0,17.0,300.0
534,480.0,20.0,20.0,50.0,2.0,2.0,300.0
535,430.0,5.0,20.0,50.0,2.0,2.0,300.0
536,400.0,20.0,20.0,30.0,2.0,2.0,300.0
537,430.0,5.0,20.0,50.0,6.0,17.0,300.0
538,400.0,20.0,20.0,30.0,2.0,2.0,300.0
539,480.0,20.0,20.0,50.0,6.0,2.0,300.0
540,300.0,20.0,8.0,30.0,2.0,2.0,300.0
541,330.0,5.0,8.0,50.0,2.0,2.0,300.0
542,350.0,5.0,20.0,30.0,2.0,2.0,300.0
543,480.0,20.0,20.0,50.0,2.0,17.0,300.0
544,350.0,5.0,20.0,30.0,2.0,2.0,300.0
545,350.0,5.0,20.0,30.0,2.0,2.0,300.0
546,350.0,5.0,20.0,30.0,2.0,2.0,300.0
547,430.0,5.0,20.0,50.0,2.0,17.0,300.0
548,350.0,5.0,20.0,30.0,2.0,2.0,300.0
549,350.0,5.0,20.0,30.0,2.0,2.0,300.0
550,430.0,5.0,20.0,50.0,2.0,2.0,300.0
551,250.0,5.0,8.0,30.0,2.0,2.0,300.0
552,430.0,5.0,20.0,50.0,2.0,17.0,300.0
553,250.0,5.0,8.0,30.0,2.0,2.0,300.0
554,400.0,20.0,20.0,30.0,6.0,2.0,300.0
555,480.0,20.0,20.0,50.0,2.0,17.0,300.0
556,430.0,5.0,20.0,50.0,2.0,2.0,300.0
557,430.0,5.0,20.0,50.0,6.0,2.0,300.0
558,380.0,20.0,8.0,50.0,2.0,17.0,300.0
559,380.0,20.0,8.0,50.0,2.0,17.0,300.0
560,430.0,5.0,20.0,50.0,2.0,2.0,300.0
561,430.0,5.0,20.0,50.0,2.0,2.0,300.0
562,400.0,20.0,20.0,30.0,2.0,2.0,300.0
563,480.0,20.0,20.0,50.0,2.0,17.0,300.0
564,430.0,5.0,20.0,50.0,2.0,2.0,300.0
565,400.0,20.0,20.0,30.0,2.0,2.0,300.0
566,250.0,5.0,8.0,30.0,2.0,2.0,300.0
567,330.0,5.0,8.0,50.0,2.0,2.0,300.0
568,430.0,5.0,20.0,50.0,2.0,17.0,300.0
569,430.0,5.0,20.0,50.0,2.0,2.0,300.0
570,430.0,5.0,20.0,50.0,2.0,17.0,300.0
571,480.0,20.0,20.0,50.0,2.0,17.0,300.0
572,430.0,5.0,20.0,50.0,2.0,17.0,300.0
573,430.0,5.0,20.0,50.0,2.0,2.0,300.0
574,350.0,5.0,20.0,30.0,2.0,2.0,300.0
575,480.0,20.0,20.0,50.0,2.0,2.0,300.0
576,480.0,20.0,20.0,50.0,2.0,2.0,300.0
577,250.0,5.0,8.0,30.0,2.0,2.0,300.0
578,350.0,5.0,20.0,30.0,2.0,2.0,300.0
579,430.0,5.0,20.0,50.0,2.0,2.0,300.0
580,480.0,20.0,20.0,50.0,6.0,2.0,300.0
581,250.0,5.0,8.0,30.0,2.0,2.0,300.0
582,350.0,5.0,20.0,30.0,6.0,2.0,300.0
583,430.0,5.0,20.0,50.0,2.0,17.0,300.0
584,480.0,20.0,20.0,50.0,2.0,2.0,300.0
585,380.0,20.0,8.0,50.0,6.0,17.0,300.0
586,430.0,5.0,20.0,50.0,2.0,2.0,300.0
587,350.0,5.0,20.0,30.0,2.0,2.0,300.0
588,250.0,5.0,8.0,30.0,2.0,2.0,300.0
589,400.0,20.0,20.0,30.0,2.0,2.0,300.0
590,350.0,5.0,20.0,30.0,2.0,2.0,300.0
591,480.0,20.0,20.0,50.0,2.0,2.0,300.0
592,250.0,5.0,8.0,30.0,2.0,2.0,300.0
593,430.0,5.0,20.0,50.0,2.0,2.0,300.0
594,480.0,20.0,20.0,50.0,2.0,2.0,300.0
595,350.0,5.0,20.0,30.0,6.0,2.0,300.0
596,430.0,5.0,20.0,50.0,2.0,17.0,300.0
597,480.0,20.0,20.0,50.0,2.0,2.0,300.0
598,430.0,5.0,20.0,50.0,2.0,2.0,300.0
599,430.0,5.0,20.0,50.0,2.0,2.0,300.0
600,430.0,5.0,20.0,50.0,2.0,2.0,300.0
601,400.0,20.0,20.0,30.0,2.0,2.0,300.0
602,430.0,5.0,20.0,50.0,2.0,2.0,300.0
603,400.0,20.0,20.0,30.0,2.0,2.0,300.0
604,400.0,20.0,20.0,30.0,2.0,2.0,300.0
605,480.0,20.0,20.0,50.0,2.0,2.0,300.0
606,430.0,5.0,20.0,50.0,6.0,2.0,300.0
607,480.0,20.0,20.0,50.0,6.0,2.0,300.0
608,480.0,20.0,20.0,50.0,2.0,17.0,300.0
609,430.0,5.0,20.0,50.0,2.0,17.0,300.0
610,480.0,20.0,20.0,50.0,2.0,17.0,300.0
611,330.0,5.0,8.0,50.0,2.0,2.0,300.0
612,350.0,5.0,20.0,30.0,2.0,2.0,300.0
613,350.0,5.0,20.0,30.0,6.0,2.0,300.0
614,400.0,20.0,20.0,30.0,2.0,2.0,300.0
615,250.0,5.0,8.0,30.0,2.0,2.0,300.0
616,480.0,20.0,20.0,50.0,2.0,2.0,300.0
617,400.0,20.0,20.0,30.0,2.0,2.0,300.0
618,480.0,20.0,20.0,50.0,2.0,17.0,300.0
619,480.0,20.0,20.0,50.0,2.0,2.0,300.0
620,480.0,20.0,20.0,50.0,2.0,17.0,300.0
621,400.0,20.0,20.0,30.0,2.0,2.0,300.0
622,430.0,5.0,20.0,50.0,2.0,2.0,300.0
623,400.0,20.0,20.0,30.0,2.0,2.0,300.0
624,430.0,5.0,20.0,50.0,2.0,17.0,300.0
625,250.0,5.0,8.0,30.0,2.0,2.0,300.0
626,430.0,5.0,20.0,50.0,2.0,2.0,300.0
627,400.0,20.0,20.0,30.0,2.0,2.0,300.0
628,430.0,5.0,20.0,50.0,2.0,17.0,300.0
629,480.0,20.0,20.0,50.0,2.0,17.0,300.0
630,400.0,20.0,20.0,30.0,2.0,2.0,300.0
631,350.0,5.0,20.0,30.0,2.0,2.0,300.0
632,480.0,20.0,20.0,50.0,2.0,17.0,300.0
633,480.0,20.0,20.0,50.0,2.0,2.0,300.0
634,430.0,5.0,20.0,50.0,2.0,2.0,300.0
635,480.0,20.0,20.0,50.0,2.0,2.0,300.0
636,400.0,20.0,20.0,30.0,2.0,2.0,300.0
637,350.0,5.0,20.0,30.0,2.0,2.0,300.0
638,250.0,5.0,8.0,30.0,2.0,2.0,300.0
639,330.0,5.0,8.0,50.0,2.0,17.0,300.0
640,350.0,5.0,20.0,30.0,2.0,2.0,300.0
641,250.0,5.0,8.0,30.0,2.0,2.0,300.0
642,480.0,20.0,20.0,50.0,2.0,17.0,300.0
643,250.0,5.0,8.0,30.0,2.0,2.0,300.0
644,250.0,5.0,8.0,30.0,6.0,2.0,300.0
645,480.0,20.0,20.0,50.0,2.0,2.0,300.0
646,350.0,5.0,20.0,30.0,2.0,2.0,300.0
647,250.0,5.0,8.0,30.0,2.0,2.0,300.0
648,430.0,5.0,20.0,50.0,6.0,17.0,300.0
649,480.0,20.0,20.0,50.0,2.0,2.0,300.0
650,400.0,20.0,20.0,30.0,2.0,2.0,300.0
651,480.0,20.0,20.0,50.0,2.0,17.0,300.0
652,400.0,20.0,20.0,30.0,2.0,2.0,300.0
653,250.0,5.0,8.0,30.0,2.0,2.0,300.0
654,250.0,5.0,8.0,30.0,2.0,2.0,300.0
655,430.0,5.0,20.0,50.0,6.0,2.0,300.0
656,250.0,5.0,8.0,30.0,2.0,2.0,300.0
657,350.0,5.0,20.0,30.0,2.0,2.0,300.0
658,430.0,5.0,20.0,50.0,2.0,17.0,300.0
659,480.0,20.0,20.0,50.0,6.0,17.0,300.0
660,480.0,20.0,20.0,50.0,2.0,2.0,300.0
661,430.0,5.0,20.0,50.0,2.0,2.0,300.0
662,430.0,5.0,20.0,50.0,6.0,2.0,300.0
663,350.0,5.0,20.0,30.0,2.0,2.0,300.0
664,250.0,5.0,8.0,30.0,2.0,2.0,300.0
665,430.0,5.0,20.0,50.0,2.0,17.0,300.0
666,480.0,20.0,20.0,50.0,6.0,17.0,300.0
667,250.0,5.0,8.0,30.0,2.0,2.0,300.0
668,300.0,20.0,8.0,30.0,6.0,2.0,300.0
669,350.0,5.0,20.0,30.0,6.0,2.0,300.0
670,480.0,20.0,20.0,50.0,2.0,17.0,300.0
671,480.0,20.0,20.0,50.0,2.0,2.0,300.0
672,350.0,5.0,20.0,30.0,2.0,2.0,300.0
673,400.0,20.0,20.0,30.0,2.0,2.0,300.0
674,250.0,5.0,8.0,30.0,2.0,2.0,300.0
675,430.0,5.0,20.0,50.0,2.0,17.0,300.0
676,430.0,5.0,20.0,50.0,6.0,17.0,300.0
677,380.0,20.0,8.0,50.0,2.0,17.0,300.0
678,480.0,20.0,20.0,50.0,2.0,2.0,300.0
679,430.0,5.0,20.0,50.0,6.0,2.0,300.0
680,250.0,5.0,8.0,30.0,2.0,2.0,300.0
681,430.0,5.0,20.0,50.0,6.0,17.0,300.0
682,350.0,5.0,20.0,30.0,2.0,2.0,300.0
683,380.0,20.0,8.0,50.0,2.0,2.0,300.0
684,250.0,5.0,8.0,30.0,2.0,2.0,300.0
685,350.0,5.0,20.0,30.0,2.0,2.0,300.0
686,400.0,20.0,20.0,30.0,6.0,2.0,300.0
687,400.0,20.0,20.0,30.0,2.0,2.0,300.0
688,350.0,5.0,20.0,30.0,6.0,2.0,300.0
689,250.0,5.0,8.0,30.0,2.0,2.0,300.0
690,430.0,5.0,20.0,50.0,2.0,17.0,300.0
691,400.0,20.0,20.0,30.0,2.0,2.0,300.0
692,330.0,5.0,8.0,50.0,2.0,17.0,300.0
693,250.0,5.0,8.0,30.0,2.0,2.0,300.0
694,250.0,5.0,8.0,30.0,2.0,2.0,300.0
695,400.0,20.0,20.0,30.0,2.0,2.0,300.0
696,400.0,20.0,20.0,30.0,2.0,2.0,300.0
697,350.0,5.0,20.0,30.0,2.0,2.0,300.0
698,430.0,5.0,20.0,50.0,2.0,17.0,300.0
699,480.0,20.0,20.0,50.0,2.0,17.0,300.0
700,250.0,5.0,8.0,30.0,2.0,2.0,300.0
701,430.0,5.0,20.0,50.0,6.0,2.0,300.0
702,480.0,20.0,20.0,50.0,2.0,17.0,300.0
703,430.0,5.0,20.0,50.0,2.0,17.0,300.0
704,350.0,5.0,20.0,30.0,6.0,2.0,300.0
705,250.0,5.0,8.0,30.0,2.0,2.0,300.0
706,400.0,20.0,20.0,30.0,2.0,2.0,300.0
707,400.0,20.0,20.0,30.0,2.0,2.0,300.0
708,400.0,20.0,20.0,30.0,2.0,2.0,300.0
709,430.0,5.0,20.0,50.0,2.0,2.0,300.0
710,430.0,5.0,20.0,50.0,2.0,17.0,300.0
711,430.0,5.0,20.0,50.0,2.0,17.0,300.0
712,250.0,5.0,8.0,30.0,2.0,2.0,300.0
713,430.0,5.0,20.0,50.0,2.0,17.0,300.0
714,430.0,5.0,20.0,50.0,2.0,17.0,300.0
715,400.0,20.0,20.0,30.0,2.0,2.0,300.0
716,350.0,5.0,20.0,30.0,2.0,2.0,300.0
717,480.0,20.0,20.0,50.0,2.0,2.0,300.0
718,430.0,5.0,20.0,50.0,6.0,2.0,300.0
719,430.0,5.0,20.0,50.0,2.0,2.0,300.0
720,480.0,20.0,20.0,50.0,2.0,2.0,300.0
721,380.0,20.0,8.0,50.0,2.0,2.0,300.0
722,480.0,20.0,20.0,50.0,6.0,17.0,300.0
723,250.0,5.0,8.0,30.0,2.0,2.0,300.0
724,250.0,5.0,8.0,30.0,2.0,2.0,300.0
725,400.0,20.0,20.0,30.0,2.0,2.0,300.0
726,250.0,5.0,8.0,30.0,2.0,2.0,300.0
727,250.0,5.0,8.0,30.0,2.0,2.0,300.0
728,480.0,20.0,20.0,50.0,2.0,2.0,300.0
729,400.0,20.0,20.0,30.0,2.0,2.0,300.0
730,250.0,5.0,8.0,30.0,2.0,2.0,300.0
731,430.0,5.0,20.0,50.0,6.0,17.0,300.0
732,430.0,5.0,20.0,50.0,6.0,2.0,300.0
733,330.0,5.0,8.0,50.0,2.0,2.0,300.0
734,480.0,20.0,20.0,50.0,2.0,17.0,300.0
735,430.0,5.0,20.0,50.0,6.0,2.0,300.0
736,350.0,5.0,20.0,30.0,2.0,2.0,300.0
737,480.0,20.0,20.0,50.0,6.0,2.0,300.0
738,430.0,5.0,20.0,50.0,2.0,17.0,300.0
739,480.0,20.0,20.0,50.0,2.0,17.0,300.0
740,400.0,20.0,20.0,30.0,2.0,2.0,300.0
741,430.0,5.0,20.0,50.0,2.0,2.0,300.0
742,250.0,5.0,8.0,30.0,2.0,2.0,300.0
743,400.0,20.0,20.0,30.0,2.0,2.0,300.0
744,300.0,20.0,8.0,30.0,2.0,2.0,300.0
745,480.0,20.0,20.0,50.0,6.0,2.0,300.0
746,350.0,5.0,20.0,30.0,2.0,2.0,300.0
747,350.0,5.0,20.0,30.0,2.0,2.0,300.0
748,430.0,5.0,20.0,50.0,2.0,2.0,300.0
749,350.0,5.0,20.0,30.0,2.0,2.0,300.0
750,480.0,20.0,20.0,50.0,2.0,17.0,300.0
751,250.0,5.0,8.0,30.0,2.0,2.0,300.0
752,250.0,5.0,8.0,30.0,2.0,2.0,300.0
753,350.0,5.0,20.0,30.0,6.0,2.0,300.0
754,400.0,20.0,20.0,30.0,2.0,2.0,300.0
755,480.0,20.0,20.0,50.0,2.0,17.0,300.0
756,480.0,20.0,20.0,50.0,2.0,17.0,300.0
757,250.0,5.0,8.0,30.0,2.0,2.0,300.0
758,400.0,20.0,20.0,30.0,2.0,2.0,300.0
759,350.0,5.0,20.0,30.0,2.0,2.0,300.0
760,430.0,5.0,20.0,50.0,2.0,17.0,300.0
761,350.0,5.0,20.0,30.0,2.0,2.0,300.0
762,430.0,5.0,20.0,50.0,6.0,2.0,300.0
763,250.0,5.0,8.0,30.0,2.0,2.0,300.0
764,350.0,5.0,20.0,30.0,2.0,2.0,300.0
765,430.0,5.0,20.0,50.0,2.0,17.0,300.0
766,480.0,20.0,20.0,50.0,6.0,2.0,300.0
767,350.0,5.0,20.0,30.0,6.0,2.0,300.0
768,400.0,20.0,20.0,30.0,2.0,2.0,300.0
769,250.0,5.0,8.0,30.0,6.0,2.0,300.0
770,400.0,20.0,20.0,30.0,2.0,2.0,300.0
771,430.0,5.0,20.0,50.0,2.0,2.0,300.0
772,430.0,5.0,20.0,50.0,2.0,2.0,300.0
773,480.0,20.0,20.0,50.0,2.0,17.0,300.0
774,250.0,5.0,8.0,30.0,2.0,2.0,300.0
775,480.0,20.0,20.0,50.0,6.0,17.0,300.0
776,480.0,20.0,20.0,50.0,2.0,2.0,300.0
777,480.0,20.0,20.0,50.0,6.0,17.0,300.0
778,480.0,20.0,20.0,50.0,6.0,2.0,300.0
779,250.0,5.0,8.0,30.0,2.0,2.0,300.0
780,430.0,5.0,20.0,50.0,2.0,17.0,300.0
781,480.0,20.0,20.0,50.0,2.0,2.0,300.0
782,480.0,20.0,20.0,50.0,2.0,17.0,300.0
783,350.0,5.0,20.0,30.0,2.0,2.0,300.0
784,300.0,20.0,8.0,30.0,2.0,2.0,300.0
785,330.0,5.0,8.0,50.0,2.0,2.0,300.0
786,250.0,5.0,8.0,30.0,2.0,2.0,300.0
787,250.0,5.0,8.0,30.0,2.0,2.0,300.0
788,330.0,5.0,8.0,50.0,2.0,17.0,300.0
789,350.0,5.0,20.0,30.0,6.0,2.0,300.0
790,480.0,20.0,20.0,50.0,2.0,2.0,300.0
791,250.0,5.0,8.0,30.0,2.0,2.0,300.0
792,330.0,5.0,8.0,50.0,2.0,17.0,300.0
793,400.0,20.0,20.0,30.0,6.0,2.0,300.0
794,250.0,5.0,8.0,30.0,2.0,2.0,300.0
795,330.0,5.0,8.0,50.0,6.0,2.0,300.0
796,250.0,5.0,8.0,30.0,2.0,2.0,300.0
797,430.0,5.0,20.0,50.0,6.0,2.0,300.0
798,250.0,5.0,8.0,30.0,2.0,2.0,300.0
799,250.0,5.0,8.0,30.0,2.0,2.0,300.0
800,430.0,5.0,20.0,50.0,2.0,17.0,300.0
801,250.0,5.0,8.0,30.0,2.0,2.0,300.0
802,480.0,20.0,20.0,50.0,2.0,17.0,300.0
803,380.0,20.0,8.0,50.0,2.0,2.0,300.0
804,400.0,20.0,20.0,30.0,2.0,2.0,300.0
805,480.0,20.0,20.0,50.0,2.0,2.0,300.0
806,430.0,5.0,20.0,50.0,2.0,2.0,300.0
807,330.0,5.0,8.0,50.0,6.0,17.0,300.0
808,480.0,20.0,20.0,50.0,2.0,2.0,300.0
809,250.0,5.0,8.0,30.0,2.0,2.0,300.0
810,350.0,5.0,20.0,30.0,2.0,2.0,300.0
811,400.0,20.0,20.0,30.0,2.0,2.0,300.0
812,250.0,5.0,8.0,30.0,2.0,2.0,300.0
813,400.0,20.0,20.0,30.0,2.0,2.0,300.0
814,430.0,5.0,20.0,50.0,2.0,2.0,300.0
815,430.0,5.0,20.0,50.0,6.0,2.0,300.0
816,480.0,20.0,20.0,50.0,2.0,2.0,300.0
817,430.0,5.0,20.0,50.0,2.0,2.0,300.0
818,250.0,5.0,8.0,30.0,2.0,2.0,300.0
819,350.0,5.0,20.0,30.0,2.0,2.0,300.0
820,350.0,5.0,20.0,30.0,2.0,2.0,300.0
821,250.0,5.0,8.0,30.0,2.0,2.0,300.0
822,430.0,5.0,20.0,50.0,2.0,2.0,300.0
823,400.0,20.0,20.0,30.0,2.0,2.0,300.0
824,430.0,5.0,20.0,50.0,2.0,17.0,300.0
825,480.0,20.0,20.0,50.0,2.0,2.0,300.0
826,250.0,5.0,8.0,30.0,2.0,2.0,300.0
827,350.0,5.0,20.0,30.0,2.0,2.0,300.0
828,430.0,5.0,20.0,50.0,2.0,2.0,300.0
829,250.0,5.0,8.0,30.0,2.0,2.0,300.0
830,430.0,5.0,20.0,50.0,2.0,2.0,300.0
831,430.0,5.0,20.0,50.0,2.0,2.0,300.0
832,480.0,20.0,20.0,50.0,2.0,2.0,300.0
833,480.0,20.0,20.0,50.0,2.0,17.0,300.0
834,350.0,5.0,20.0,30.0,6.0,2.0,300.0
835,430.0,5.0,20.0,50.0,2.0,2.0,300.0
836,250.0,5.0,8.0,30.0,2.0,2.0,300.0
837,430.0,5.0,20.0,50.0,2.0,2.0,300.0
838,430.0,5.0,20.0,50.0,2.0,2.0,300.0
839,250.0,5.0,8.0,30.0,2.0,2.0,300.0
840,350.0,5.0,20.0,30.0,2.0,2.0,300.0
841,480.0,20.0,20.0,50.0,2.0,17.0,300.0
842,350.0,5.0,20.0,30.0,2.0,2.0,300.0
843,400.0,20.0,20.0,30.0,2.0,2.0,300.0
844,350.0,5.0,20.0,30.0,2.0,2.0,300.0
845,350.0,5.0,20.0,30.0,2.0,2.0,300.0
846,430.0,5.0,20.0,50.0,6.0,17.0,300.0
847,400.0,20.0,20.0,30.0,6.0,2.0,300.0
848,480.0,20.0,20.0,50.0,2.0,2.0,300.0
849,250.0,5.0,8.0,30.0,2.0,2.0,300.0
850,480.0,20.0,20.0,50.0,6.0,2.0,300.0
851,430.0,5.0,20.0,50.0,2.0,17.0,300.0
852,250.0,5.0,8.0,30.0,2.0,2.0,300.0
853,330.0,5.0,8.0,50.0,2.0,17.0,300.0
854,400.0,20.0,20.0,30.0,6.0,2.0,300.0
855,430.0,5.0,20.0,50.0,2.0,2.0,300.0
856,330.0,5.0,8.0,50.0,2.0,17.0,300.0
857,400.0,20.0,20.0,30.0,2.0,2.0,300.0
858,430.0,5.0,20.0,50.0,2.0,17.0,300.0
859,430.0,5.0,20.0,50.0,2.0,17.0,300.0
860,430.0,5.0,20.0,50.0,2.0,17.0,300.0
861,430.0,5.0,20.0,50.0,2.0,17.0,300.0
862,350.0,5.0,20.0,30.0,2.0,2.0,300.0
863,250.0,5.0,8.0,30.0,2.0,2.0,300.0
864,430.0,5.0,20.0,50.0,6.0,17.0,300.0
865,400.0,20.0,20.0,30.0,2.0,2.0,300.0
866,400.0,20.0,20.0,30.0,2.0,2.0,300.0
867,350.0,5.0,20.0,30.0,2.0,2.0,300.0
868,480.0,20.0,20.0,50.0,2.0,17.0,300.0
869,430.0,5.0,20.0,50.0,6.0,2.0,300.0
870,350.0,5.0,20.0,30.0,2.0,2.0,300.0
871,480.0,20.0,20.0,50.0,2.0,17.0,300.0
872,400.0,20.0,20.0,30.0,6.0,2.0,300.0
873,430.0,5.0,20.0,50.0,2.0,17.0,300.0
874,430.0,5.0,20.0,50.0,6.0,17.0,300.0
875,400.0,20.0,20.0,30.0,2.0,2.0,300.0
876,480.0,20.0,20.0,50.0,2.0,2.0,300.0
877,400.0,20.0,20.0,30.0,2.0,2.0,300.0
878,480.0,20.0,20.0,50.0,2.0,17.0,300.0
879,430.0,5.0,20.0,50.0,2.0,17.0,300.0
880,480.0,20.0,20.0,50.0,2.0,17.0,300.0
881,430.0,5.0,20.0,50.0,2.0,17.0,300.0
882,430.0,5.0,20.0,50.0,2.0,17.0,300.0
883,400.0,20.0,20.0,30.0,2.0,2.0,300.0
884,400.0,20.0,20.0,30.0,6.0,2.0,300.0
885,250.0,5.0,8.0,30.0,2.0,2.0,300.0
886,480.0,20.0,20.0,50.0,2.0,2.0,300.0
887,400.0,20.0,20.0,30.0,2.0,2.0,300.0
888,400.0,20.0,20.0,30.0,2.0,2.0,300.0
889,350.0,5.0,20.0,30.0,2.0,2.0,300.0
890,350.0,5.0,20.0,30.0,6.0,2.0,300.0
891,430.0,5.0,20.0,50.0,2.0,2.0,300.0
892,250.0,5.0,8.0,30.0,2.0,2.0,300.0
893,400.0,20.0,20.0,30.0,2.0,2.0,300.0
894,480.0,20.0,20.0,50.0,6.0,2.0,300.0
895,430.0,5.0,20.0,50.0,6.0,2.0,300.0
896,350.0,5.0,20.0,30.0,2.0,2.0,300.0
897,430.0,5.0,20.0,50.0,2.0,2.0,300.0
898,380.0,20.0,8.0,50.0,2.0,17.0,300.0
899,430.0,5.0,20.0,50.0,2.0,2.0,300.0
900,250.0,5.0,8.0,30.0,2.0,2.0,300.0
901,350.0,5.0,20.0,30.0,2.0,2.0,300.0
902,400.0,20.0,20.0,30.0,2.0,2.0,300.0
903,350.0,5.0,20.0,30.0,2.0,2.0,300.0
904,480.0,20.0,20.0,50.0,2.0,2.0,300.0
905,430.0,5.0,20.0,50.0,2.0,2.0,300.0
906,480.0,20.0,20.0,50.0,6.0,2.0,300.0
907,380.0,20.0,8.0,50.0,2.0,2.0,300.0
908,430.0,5.0,20.0,50.0,2.0,17.0,300.0
909,380.0,20.0,8.0,50.0,2.0,17.0,300.0
910,430.0,5.0,20.0,50.0,2.0,17.0,300.0
911,480.0,20.0,20.0,50.0,2.0,2.0,300.0
912,430.0,5.0,20.0,50.0,2.0,17.0,300.0
913,400.0,20.0,20.0,30.0,2.0,2.0,300.0
914,350.0,5.0,20.0,30.0,2.0,2.0,300.0
915,350.0,5.0,20.0,30.0,2.0,2.0,300.0
916,480.0,20.0,20.0,50.0,2.0,17.0,300.0
917,480.0,20.0,20.0,50.0,2.0,2.0,300.0
918,430.0,5.0,20.0,50.0,2.0,17.0,300.0
919,380.0,20.0,8.0,50.0,6.0,2.0,300.0
920,430.0,5.0,20.0,50.0,2.0,17.0,300.0
921,480.0,20.0,20.0,50.0,6.0,2.0,300.0
922,430.0,5.0,20.0,50.0,6.0,2.0,300.0
923,430.0,5.0,20.0,50.0,6.0,2.0,300.0
924,480.0,20.0,20.0,50.0,2.0,17.0,300.0
925,480.0,20.0,20.0,50.0,6.0,2.0,300.0
926,400.0,20.0,20.0,30.0,2.0,2.0,300.0
927,430.0,5.0,20.0,50.0,2.0,2.0,300.0
928,400.0,20.0,20.0,30.0,2.0,2.0,300.0
