recipe_id,recipe_name,ingredients,steps,cuisine,diet_type,calories,protein_g,fat_g,carbs_g,image_url
7191,Turkey with Whole wheat pasta & Zucchini,"turkey mince, whole wheat pasta, zucchini, yogurt, ginger","Prepare the turkey mince. Cook whole wheat pasta as appropriate. Combine with zucchini and yogurt, ginger. Season to taste and serve.",Global,weight_loss,659,59.4,17.1,66.9,https://tse2.mm.bing.net/th?q=Turkey%20with%20Whole%20wheat%20pasta%20%26%20Zucchini%20food&w=400&h=400&c=7
7192,Salmon with Potato & Mixed salad greens,"salmon fillet, potato, mixed salad greens, carrots, honey, garlic","Prepare the salmon fillet. Cook potato as appropriate. Combine with mixed salad greens, carrots and honey, garlic. Season to taste and serve.",Indian,maintenance,636,31,20,83,https://tse2.mm.bing.net/th?q=Salmon%20with%20Potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7193,Oat with Sweet potato & Bell pepper,"oats, sweet potato, bell pepper, soy sauce, chia seeds, honey","Prepare the oats. Cook sweet potato as appropriate. Combine with bell pepper and soy sauce, chia seeds, honey. Season to taste and serve.",Asian,weight_loss,779,26.9,19,125,https://tse2.mm.bing.net/th?q=Oat%20with%20Sweet%20potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7194,Oat & Bell pepper Salad,"oats, bell pepper, lemon",Prepare the oats. Cook bell pepper as appropriate. Combine with bell pepper and lemon. Season to taste and serve.,Italian,weight_loss,441,20.2,9.5,68.6,https://tse2.mm.bing.net/th?q=Oat%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7195,Chicken & Mixed salad greens Salad,"chicken breast, mixed salad greens, nuts, honey, banana","Prepare the chicken breast. Cook mixed salad greens as appropriate. Combine with mixed salad greens and nuts, honey, banana. Season to taste and serve.",Mexican,weight_loss,689,43.7,24.7,73,https://tse2.mm.bing.net/th?q=Chicken%20%26%20Mixed%20salad%20greens%20Salad%20food&w=400&h=400&c=7
7196,Turkey with Rolled oats & Kale,"turkey mince, rolled oats, kale, garlic, olive oil","Prepare the turkey mince. Cook rolled oats as appropriate. Combine with kale and garlic, olive oil. Season to taste and serve.",Italian,maintenance,733,40,33,69,https://tse2.mm.bing.net/th?q=Turkey%20with%20Rolled%20oats%20%26%20Kale%20food&w=400&h=400&c=7
7197,Chicken with Potato & Asparagus,"chicken breast, potato, asparagus, nuts, banana","Prepare the chicken breast. Cook potato as appropriate. Combine with asparagus and nuts, banana. Season to taste and serve.",Global,weight_loss,745,51.5,26.6,74.8,https://tse2.mm.bing.net/th?q=Chicken%20with%20Potato%20%26%20Asparagus%20food&w=400&h=400&c=7
7198,Eggs with Sweet potato & Zucchini,"eggs, sweet potato, zucchini, asparagus, spinach, yogurt","Prepare the eggs. Cook sweet potato as appropriate. Combine with zucchini, asparagus, spinach and yogurt. Season to taste and serve.",Middle Eastern,weight_gain,693,36.8,19.8,92,https://tse2.mm.bing.net/th?q=Eggs%20with%20Sweet%20potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7199,Lentil with Brown rice & Spinach,"lentils, brown rice, spinach, carrots, nuts","Prepare the lentils. Cook brown rice as appropriate. Combine with spinach, carrots and nuts. Season to taste and serve.",Middle Eastern,weight_loss,810,45.9,23.8,103,https://tse2.mm.bing.net/th?q=Lentil%20with%20Brown%20rice%20%26%20Spinach%20food&w=400&h=400&c=7
7200,Tuna with Potato & Zucchini,"tuna steak, potato, zucchini, sesame oil, yogurt, ginger","Prepare the tuna steak. Cook potato as appropriate. Combine with zucchini and sesame oil, yogurt, ginger. Season to taste and serve.",American,weight_gain,837,51.5,29.7,90.9,https://tse2.mm.bing.net/th?q=Tuna%20with%20Potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7201,Tuna with Rolled oats & Asparagus,"tuna steak, rolled oats, asparagus, zucchini, ginger","Prepare the tuna steak. Cook rolled oats as appropriate. Combine with asparagus, zucchini and ginger. Season to taste and serve.",Asian,weight_loss,638,50.4,15.2,74.8,https://tse2.mm.bing.net/th?q=Tuna%20with%20Rolled%20oats%20%26%20Asparagus%20food&w=400&h=400&c=7
7202,Chickpea & Bell pepper Salad,"chickpeas, bell pepper, mixed salad greens, spinach, honey, berries, lemon","Prepare the chickpeas. Cook bell pepper as appropriate. Combine with bell pepper, mixed salad greens, spinach and honey, berries, lemon. Season to taste and serve.",Global,weight_gain,773,30.5,11,138.1,https://tse2.mm.bing.net/th?q=Chickpea%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7203,Salmon with Potato & Bell pepper,"salmon fillet, potato, bell pepper, zucchini, mixed salad greens, garlic","Prepare the salmon fillet. Cook potato as appropriate. Combine with bell pepper, zucchini, mixed salad greens and garlic. Season to taste and serve.",Middle Eastern,weight_gain,644,35.7,24.2,70.8,https://tse2.mm.bing.net/th?q=Salmon%20with%20Potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7204,Black Bean with Brown rice & Kale,"black beans, brown rice, kale, zucchini, nuts, berries","Prepare the black beans. Cook brown rice as appropriate. Combine with kale, zucchini and nuts, berries. Season to taste and serve.",American,weight_gain,899,34.6,23.1,138.1,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Brown%20rice%20%26%20Kale%20food&w=400&h=400&c=7
7205,Tuna & Bell pepper Salad,"tuna steak, bell pepper, zucchini, broccoli, avocado","Prepare the tuna steak. Cook bell pepper as appropriate. Combine with bell pepper, zucchini, broccoli and avocado. Season to taste and serve.",Middle Eastern,weight_loss,579,45.9,29.4,32.6,https://tse2.mm.bing.net/th?q=Tuna%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7206,Tuna with Quinoa & Mixed salad greens,"tuna steak, quinoa, mixed salad greens, kale, bell pepper, avocado, honey","Prepare the tuna steak. Cook quinoa as appropriate. Combine with mixed salad greens, kale, bell pepper and avocado, honey. Season to taste and serve.",Mediterranean,weight_gain,945,53.6,31.9,110.9,https://tse2.mm.bing.net/th?q=Tuna%20with%20Quinoa%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7207,Black Bean with Quinoa & Bell pepper,"black beans, quinoa, bell pepper, mixed salad greens, broccoli, soy sauce","Prepare the black beans. Cook quinoa as appropriate. Combine with bell pepper, mixed salad greens, broccoli and soy sauce. Season to taste and serve.",Global,maintenance,746,41,14,114,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Quinoa%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7208,Lentil & Carrots Salad,"lentils, carrots, garlic, soy sauce","Prepare the lentils. Cook carrots as appropriate. Combine with carrots and garlic, soy sauce. Season to taste and serve.",Mexican,maintenance,396,24,4,66,https://tse2.mm.bing.net/th?q=Lentil%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7209,Quinoa & Bell pepper Salad,"quinoa, bell pepper, lemon",Prepare the quinoa. Cook bell pepper as appropriate. Combine with bell pepper and lemon. Season to taste and serve.,Mediterranean,weight_gain,451,19.9,7.7,75.5,https://tse2.mm.bing.net/th?q=Quinoa%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7210,Chicken with Quinoa & Bell pepper,"chicken breast, quinoa, bell pepper, mixed salad greens, broccoli, chia seeds","Prepare the chicken breast. Cook quinoa as appropriate. Combine with bell pepper, mixed salad greens, broccoli and chia seeds. Season to taste and serve.",Indian,maintenance,786,53,26,85,https://tse2.mm.bing.net/th?q=Chicken%20with%20Quinoa%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7211,Tuna & Bell pepper Salad,"tuna steak, bell pepper, carrots, kale, olive oil, chia seeds","Prepare the tuna steak. Cook bell pepper as appropriate. Combine with bell pepper, carrots, kale and olive oil, chia seeds. Season to taste and serve.",Asian,weight_gain,640,47.2,28.6,48.4,https://tse2.mm.bing.net/th?q=Tuna%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7212,Oat with Potato & Mixed salad greens,"oats, potato, mixed salad greens, bell pepper, soy sauce","Prepare the oats. Cook potato as appropriate. Combine with mixed salad greens, bell pepper and soy sauce. Season to taste and serve.",Italian,weight_loss,683,29.1,15.2,107.4,https://tse2.mm.bing.net/th?q=Oat%20with%20Potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7213,Turkey with Rolled oats & Carrots,"turkey mince, rolled oats, carrots, chia seeds",Prepare the turkey mince. Cook rolled oats as appropriate. Combine with carrots and chia seeds. Season to taste and serve.,Italian,maintenance,793,50,25,92,https://tse2.mm.bing.net/th?q=Turkey%20with%20Rolled%20oats%20%26%20Carrots%20food&w=400&h=400&c=7
7214,Turkey with Whole wheat pasta & Spinach,"turkey mince, whole wheat pasta, spinach, bell pepper, kale, chia seeds","Prepare the turkey mince. Cook whole wheat pasta as appropriate. Combine with spinach, bell pepper, kale and chia seeds. Season to taste and serve.",Mexican,weight_loss,674,58.2,18.1,69.5,https://tse2.mm.bing.net/th?q=Turkey%20with%20Whole%20wheat%20pasta%20%26%20Spinach%20food&w=400&h=400&c=7
7215,Turkey & Bell pepper Salad,"turkey mince, bell pepper, carrots, spinach, soy sauce, olive oil","Prepare the turkey mince. Cook bell pepper as appropriate. Combine with bell pepper, carrots, spinach and soy sauce, olive oil. Season to taste and serve.",Mexican,maintenance,542,38,30,30,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7216,Quinoa & Bell pepper Salad,"quinoa, bell pepper, zucchini, honey, soy sauce","Prepare the quinoa. Cook bell pepper as appropriate. Combine with bell pepper, zucchini and honey, soy sauce. Season to taste and serve.",Italian,weight_gain,580,19.9,12.1,97.9,https://tse2.mm.bing.net/th?q=Quinoa%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7217,Eggs with Sweet potato & Spinach,"eggs, sweet potato, spinach, mixed salad greens, nuts, sesame oil, ginger","Prepare the eggs. Cook sweet potato as appropriate. Combine with spinach, mixed salad greens and nuts, sesame oil, ginger. Season to taste and serve.",Middle Eastern,weight_gain,894,30.5,50.6,79.1,https://tse2.mm.bing.net/th?q=Eggs%20with%20Sweet%20potato%20%26%20Spinach%20food&w=400&h=400&c=7
7218,Chicken with Potato & Mixed salad greens,"chicken breast, potato, mixed salad greens, kale, spinach, sesame oil","Prepare the chicken breast. Cook potato as appropriate. Combine with mixed salad greens, kale, spinach and sesame oil. Season to taste and serve.",Mexican,maintenance,692,46,28,64,https://tse2.mm.bing.net/th?q=Chicken%20with%20Potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7219,Chickpea & Carrots Salad,"chickpeas, carrots, bell pepper, spinach, honey, sesame oil, garlic","Prepare the chickpeas. Cook carrots as appropriate. Combine with carrots, bell pepper, spinach and honey, sesame oil, garlic. Season to taste and serve.",Asian,maintenance,745,29,25,101,https://tse2.mm.bing.net/th?q=Chickpea%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7220,Oat & Broccoli Salad,"oats, broccoli, mixed salad greens, carrots, olive oil, honey, avocado","Prepare the oats. Cook broccoli as appropriate. Combine with broccoli, mixed salad greens, carrots and olive oil, honey, avocado. Season to taste and serve.",Asian,weight_loss,848,21.3,40.9,98.6,https://tse2.mm.bing.net/th?q=Oat%20%26%20Broccoli%20Salad%20food&w=400&h=400&c=7
7221,Black Bean with Brown rice & Carrots,"black beans, brown rice, carrots, asparagus, bell pepper, olive oil","Prepare the black beans. Cook brown rice as appropriate. Combine with carrots, asparagus, bell pepper and olive oil. Season to taste and serve.",Italian,weight_loss,722,34.7,21.8,96.8,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Brown%20rice%20%26%20Carrots%20food&w=400&h=400&c=7
7222,Tuna with Rolled oats & Mixed salad greens,"tuna steak, rolled oats, mixed salad greens, carrots, spinach, lemon","Prepare the tuna steak. Cook rolled oats as appropriate. Combine with mixed salad greens, carrots, spinach and lemon. Season to taste and serve.",Asian,maintenance,659,48,15,83,https://tse2.mm.bing.net/th?q=Tuna%20with%20Rolled%20oats%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7223,Lentil with Sweet potato & Bell pepper,"lentils, sweet potato, bell pepper, asparagus, soy sauce","Prepare the lentils. Cook sweet potato as appropriate. Combine with bell pepper, asparagus and soy sauce. Season to taste and serve.",Mediterranean,maintenance,589,28,5,108,https://tse2.mm.bing.net/th?q=Lentil%20with%20Sweet%20potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7224,Lentil with Sweet potato & Broccoli,"lentils, sweet potato, broccoli, garlic, lemon, nuts","Prepare the lentils. Cook sweet potato as appropriate. Combine with broccoli and garlic, lemon, nuts. Season to taste and serve.",Italian,maintenance,752,35,20,108,https://tse2.mm.bing.net/th?q=Lentil%20with%20Sweet%20potato%20%26%20Broccoli%20food&w=400&h=400&c=7
7225,Turkey & Carrots Salad,"turkey mince, carrots, kale, broccoli, banana","Prepare the turkey mince. Cook carrots as appropriate. Combine with carrots, kale, broccoli and banana. Season to taste and serve.",Indian,maintenance,459,35,11,55,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7226,Chicken & Kale Salad,"chicken breast, kale, mixed salad greens, asparagus, lemon, soy sauce","Prepare the chicken breast. Cook kale as appropriate. Combine with kale, mixed salad greens, asparagus and lemon, soy sauce. Season to taste and serve.",Asian,weight_loss,397,44.8,13.3,24.6,https://tse2.mm.bing.net/th?q=Chicken%20%26%20Kale%20Salad%20food&w=400&h=400&c=7
7227,Tofu & Spinach Salad,"tofu, spinach, zucchini, asparagus, olive oil, lemon","Prepare the tofu. Cook spinach as appropriate. Combine with spinach, zucchini, asparagus and olive oil, lemon. Season to taste and serve.",Italian,weight_loss,444,30.2,28.5,16.7,https://tse2.mm.bing.net/th?q=Tofu%20%26%20Spinach%20Salad%20food&w=400&h=400&c=7
7228,Oat with Sweet potato & Bell pepper,"oats, sweet potato, bell pepper, kale, avocado, honey, garlic","Prepare the oats. Cook sweet potato as appropriate. Combine with bell pepper, kale and avocado, honey, garlic. Season to taste and serve.",Italian,weight_gain,1080,23.1,35.2,167.6,https://tse2.mm.bing.net/th?q=Oat%20with%20Sweet%20potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7229,Salmon with Sweet potato & Kale,"salmon fillet, sweet potato, kale, asparagus, bell pepper, sesame oil, lemon","Prepare the salmon fillet. Cook sweet potato as appropriate. Combine with kale, asparagus, bell pepper and sesame oil, lemon. Season to taste and serve.",Mediterranean,weight_loss,642,39.2,31.3,51,https://tse2.mm.bing.net/th?q=Salmon%20with%20Sweet%20potato%20%26%20Kale%20food&w=400&h=400&c=7
7230,Tofu with Sweet potato & Mixed salad greens,"tofu, sweet potato, mixed salad greens, broccoli, lemon","Prepare the tofu. Cook sweet potato as appropriate. Combine with mixed salad greens, broccoli and lemon. Season to taste and serve.",Middle Eastern,weight_loss,498,34.7,16.1,53.7,https://tse2.mm.bing.net/th?q=Tofu%20with%20Sweet%20potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7231,Tuna with Brown rice & Bell pepper,"tuna steak, brown rice, bell pepper, zucchini, mixed salad greens, banana","Prepare the tuna steak. Cook brown rice as appropriate. Combine with bell pepper, zucchini, mixed salad greens and banana. Season to taste and serve.",Italian,weight_loss,641,49.3,11.4,85.4,https://tse2.mm.bing.net/th?q=Tuna%20with%20Brown%20rice%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7232,Salmon with Whole wheat pasta & Zucchini,"salmon fillet, whole wheat pasta, zucchini, bell pepper, sesame oil","Prepare the salmon fillet. Cook whole wheat pasta as appropriate. Combine with zucchini, bell pepper and sesame oil. Season to taste and serve.",Indian,maintenance,766,40,34,75,https://tse2.mm.bing.net/th?q=Salmon%20with%20Whole%20wheat%20pasta%20%26%20Zucchini%20food&w=400&h=400&c=7
7233,Salmon with Brown rice & Asparagus,"salmon fillet, brown rice, asparagus, mixed salad greens, avocado, sesame oil, nuts","Prepare the salmon fillet. Cook brown rice as appropriate. Combine with asparagus, mixed salad greens and avocado, sesame oil, nuts. Season to taste and serve.",Middle Eastern,weight_gain,1281,43.1,77,103.8,https://tse2.mm.bing.net/th?q=Salmon%20with%20Brown%20rice%20%26%20Asparagus%20food&w=400&h=400&c=7
7234,Quinoa & Carrots Salad,"quinoa, carrots, garlic, avocado","Prepare the quinoa. Cook carrots as appropriate. Combine with carrots and garlic, avocado. Season to taste and serve.",Middle Eastern,weight_gain,730,22.1,33,86.1,https://tse2.mm.bing.net/th?q=Quinoa%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7235,Lentil with Sweet potato & Spinach,"lentils, sweet potato, spinach, zucchini, berries","Prepare the lentils. Cook sweet potato as appropriate. Combine with spinach, zucchini and berries. Season to taste and serve.",Asian,weight_gain,782,37.8,7.7,140.4,https://tse2.mm.bing.net/th?q=Lentil%20with%20Sweet%20potato%20%26%20Spinach%20food&w=400&h=400&c=7
7236,Tuna & Mixed salad greens Salad,"tuna steak, mixed salad greens, nuts, garlic, banana","Prepare the tuna steak. Cook mixed salad greens as appropriate. Combine with mixed salad greens and nuts, garlic, banana. Season to taste and serve.",Indian,weight_gain,721,45.1,28.6,70.8,https://tse2.mm.bing.net/th?q=Tuna%20%26%20Mixed%20salad%20greens%20Salad%20food&w=400&h=400&c=7
7237,Salmon with Potato & Mixed salad greens,"salmon fillet, potato, mixed salad greens, zucchini, yogurt, avocado, chia seeds","Prepare the salmon fillet. Cook potato as appropriate. Combine with mixed salad greens, zucchini and yogurt, avocado, chia seeds. Season to taste and serve.",American,maintenance,1007,55,47,91,https://tse2.mm.bing.net/th?q=Salmon%20with%20Potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
